ticker,exchange_suffix,name,sector,isin,euronext_symbol,mic,market_key,market,market_display,euronext_adn,url,source,source_date
NAIW.AS,.AS,NAI WARRANTS,,NL0015000CH0,NAIW,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
NANO.PA,.PA,NANOBIOTIX,,FR0011341205,NANO,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
NAPA.OL,.OL,NAPATECH,,DK0060520450,NAPA,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
NAS.OL,.OL,NORWEGIAN AIR SHUT,,NO0010196140,NAS,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
NAVA.OL,.OL,NAVAMEDIC,,NO0010205966,NAVA,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
NBA.LS,.LS,"NOVABASE,SGPS",,PTNBA0AM0006,NBA,XLIS,lisbon,Euronext Lisbon,Euronext Lisbon,,,euronext_current_directory_csv_export,2026-05-10
NBX.OL,.OL,NORWEGIAN BLOCK EX,,NO0010984966,NBX,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
NCOD.OL,.OL,NORCOD,,NO0010892912,NCOD,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
NDT.MI,.MI,NEODECORTECH,,IT0005275778,NDT,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
NEDAP.AS,.AS,NEDAP,,NL0000371243,NEDAP,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
NEDSE.AS,.AS,MKB Nedsense,,NL0009312842,NEDSE,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
NEL.OL,.OL,NEL,,NO0010081235,NEL,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
NEWT.BR,.BR,NEWTREE,,BE0003832491,NEWT,XBRU,brussels,Euronext Brussels,Euronext Access Brussels,,,euronext_current_directory_csv_export,2026-05-10
NEX.PA,.PA,NEXANS,,FR0000044448,NEX,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
NEXI.MI,.MI,NEXI,,IT0005366767,NEXI,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
NEXT.OL,.OL,NEXT BIOMETRICS GP,,NO0013740142,NEXT,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
NEXTA.BR,.BR,NEXTENSA,,BE0003770840,NEXTA,XBRU,brussels,Euronext Brussels,Euronext Brussels,,,euronext_current_directory_csv_export,2026-05-10
NHY.OL,.OL,NORSK HYDRO,,NO0005052605,NHY,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
NICBS.PA,.PA,NICOX BSA,,FR001400QEQ3,NICBS,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
NISB.OL,.OL,NIDAROS SPAREBANK,,NO0010733082,NISB,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
NK.PA,.PA,IMERYS,,FR0000120859,NK,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
NKR.OL,.OL,NEKKAR,,NO0003049405,NKR,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
NN.AS,.AS,NN GROUP,,NL0010773842,NN,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
NOAP.OL,.OL,NORDIC AQUA PART,,NO0012928805,NOAP,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
NOD.OL,.OL,NORDIC SEMICONDUC,,NO0003055501,NOD,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
NOFIN.OL,.OL,NORDIC FINANCIALS,,NO0013683409,NOFIN,XOSL,oslo,Oslo Børs,Euronext Expand Oslo,,,euronext_current_directory_csv_export,2026-05-10
NOHAL.OL,.OL,NORDIC HALIBUT,,NO0003058109,NOHAL,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
NOL.OL,.OL,NORTHERN OCEAN LTD,,BMG6682J1036,NOL,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
NOM.OL,.OL,NORDIC MINING,,NO0013162693,NOM,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
NONG.OL,.OL,SPBK1 NORD-NORGE,,NO0006000801,NONG,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
NORAM.OL,.OL,NORAM DRILLING,,NO0010360019,NORAM,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
NORBT.OL,.OL,NORBIT,,NO0010856511,NORBT,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
NORCO.OL,.OL,NORCONSULT,,NO0013052209,NORCO,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
NORDH.OL,.OL,NORDHEALTH A-AKSJE,,NO0011002651,NORDH,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
NORSE.OL,.OL,NORSE ATLANTIC,,NO0012885252,NORSE,XOSL,oslo,Oslo Børs,Euronext Expand Oslo,,,euronext_current_directory_csv_export,2026-05-10
NORTH.OL,.OL,NORTH ENERGY,,NO0010550056,NORTH,XOSL,oslo,Oslo Børs,Euronext Expand Oslo,,,euronext_current_directory_csv_export,2026-05-10
NOS.LS,.LS,"NOS, SGPS",,PTZON0AM0006,NOS,XLIS,lisbon,Euronext Lisbon,Euronext Lisbon,,,euronext_current_directory_csv_export,2026-05-10
NOSN.OL,.OL,NOS NOVA,,NO0010917339,NOSN,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
NOVA.MI,.MI,NOVAMARINE,,IT0005605701,NOVA,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
NPI.MI,.MI,NOTORIOUS PICTURES,,IT0005025355,NPI,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
NR.MI,.MI,NEXT RE,,IT0005330516,NR,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
NR21.PA,.PA,NR21,,FR0014001PV6,NR21,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
NRC.OL,.OL,NRC GROUP,,NO0003679102,NRC,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
NRG.PA,.PA,NRJ GROUP,,FR0000121691,NRG,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
NRO.PA,.PA,NEURONES,,FR0004050250,NRO,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
NRP.AS,.AS,NEPI ROCKCASTLE,,NL0015000RT3,NRP,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
NRST.MI,.MI,NEUROSOFT,,GRS802003004,NRST,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
NSE.AS,.AS,NEW SOURCES ENERGY,,NL0009822014,NSE,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
NSI.AS,.AS,NSI N.V.,,NL0012365084,NSI,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
NSKOG.OL,.OL,NORSKE SKOG,,NO0010861115,NSKOG,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
NSP.MI,.MI,NEOSPERIENCE,,IT0005497018,NSP,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
NTG.OL,.OL,NORDIC TECHNOLOGY,,NO0011018434,NTG,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
NTI.OL,.OL,NORSK TITANIUM,,NO0010969108,NTI,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
NUS.MI,.MI,NUSCO,,IT0005453110,NUS,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
NVG.LS,.LS,THE NAVIGATOR COMP,,PTPTI0AM0006,NVG,XLIS,lisbon,Euronext Lisbon,Euronext Lisbon,,,euronext_current_directory_csv_export,2026-05-10
NWL.MI,.MI,NEWPRINCES,,IT0005385213,NWL,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
NXFIL.AS,.AS,NX FILTRATION,,NL0015000D50,NXFIL,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
NXI.PA,.PA,NEXITY,,FR0010112524,NXI,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
NXT.MI,.MI,NEXT GEOSOLUTIONS,,IT0005594418,NXT,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
NYKD.OL,.OL,NYKODE THERAPEUTIC,,NO0010714785,NYKD,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
NYR.BR,.BR,NYRSTAR,,BE0974294267,NYR,XBRU,brussels,Euronext Brussels,Euronext Brussels,,,euronext_current_directory_csv_export,2026-05-10
NYXH.BR,.BR,NYXOAH,,BE0974358906,NYXH,XBRU,brussels,Euronext Brussels,Euronext Brussels,,,euronext_current_directory_csv_export,2026-05-10
OBEL.BR,.BR,ORANGE BELGIUM,,BE0003735496,OBEL,XBRU,brussels,Euronext Brussels,Euronext Brussels,,,euronext_current_directory_csv_export,2026-05-10
OBSRV.OL,.OL,OBSERVE MEDICAL,,NO0013457952,OBSRV,XOSL,oslo,Oslo Børs,Euronext Expand Oslo,,,euronext_current_directory_csv_export,2026-05-10
OCEAN.OL,.OL,OCEAN GEOLOOP,,NO0010914641,OCEAN,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
OCI.AS,.AS,OCI,,NL0010558797,OCI,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
ODET.PA,.PA,COMPAGNIE ODET,,FR0000062234,ODET,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
ODF.OL,.OL,ODFJELL SER. A,,NO0003399909,ODF,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
ODFB.OL,.OL,ODFJELL SER. B,,NO0003399917,ODFB,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
ODL.OL,.OL,ODFJELL DRILLING,,BMG671801022,ODL,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
OEC.MI,.MI,OPS ECOM,,IT0005122400,OEC,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
OET.OL,.OL,OKEANIS ECO TANKER,,MHY641771016,OET,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
OIZ.IR,.IR,ORIGIN ENT. PLC,,IE00B1WV4493,OIZ,XESM,dublin,Euronext Dublin,Euronext Growth Dublin,,,euronext_current_directory_csv_export,2026-05-10
OKEA.OL,.OL,OKEA,,NO0010816895,OKEA,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
OLI.MI,.MI,OLIDATA,,IT0005634610,OLI,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
OMDA.OL,.OL,OMDA,,NO0010894512,OMDA,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
OMER.MI,.MI,OMER,,IT0005453748,OMER,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
ONCIN.OL,.OL,ONCOINVENT,,NO0013711713,ONCIN,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
ONEBS.PA,.PA,ONE EXP BSA 2025 2,,FR00140126G1,ONEBS,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
ONTEX.BR,.BR,ONTEX GROUP,,BE0974276082,ONTEX,XBRU,brussels,Euronext Brussels,Euronext Brussels,,,euronext_current_directory_csv_export,2026-05-10
ONWD.AS,.AS,ONWARD MEDICAL,,NL0015000HT4,ONWD,XAMS,amsterdam,Euronext Amsterdam,"Euronext Brussels, Amsterdam, Paris",,,euronext_current_directory_csv_export,2026-05-10
OPM.PA,.PA,OPMOBILITY,,FR0000124570,OPM,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
OPR.MI,.MI,OPS RETAIL,,IT0005545675,OPR,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
OPS.MI,.MI,OPS ITALIA,,IT0005577868,OPS,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
OPTI.BR,.BR,OPTION,,BE0974496284,OPTI,XBRU,brussels,Euronext Brussels,Euronext Brussels,,,euronext_current_directory_csv_export,2026-05-10
OR.PA,.PA,L'OREAL,,FR0000120321,OR,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
ORA.PA,.PA,ORANGE,,FR0000133308,ORA,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
OREGE.PA,.PA,OREGE,,FR0010609206,OREGE,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
ORIA.PA,.PA,FIDUCIAL REAL EST.,,FR0000060535,ORIA,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
ORK.OL,.OL,ORKLA,,NO0003733800,ORK,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
ORS.MI,.MI,ORSERO,,IT0005138703,ORS,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
OS.MI,.MI,OFFICINA STELLARE,,IT0005374035,OS,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
OSA.MI,.MI,OSAI AUTOM SYSTEM,,IT0005424830,OSA,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
OSE.PA,.PA,OSE IMMUNO,,FR0012127173,OSE,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
OSUN.OL,.OL,OCEAN SUN,,NO0010887565,OSUN,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
OTEC.OL,.OL,OTELLO CORPORATION,,NO0010040611,OTEC,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
OTL.OL,.OL,ODFJELL TECHNOLOGY,,BMG6716L1081,OTL,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
OTO.MI,.MI,OTOFARMA,,IT0005663361,OTO,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
OTOVO.OL,.OL,OTOVO,,NO0013721613,OTOVO,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
OVH.PA,.PA,OVH,,FR0014005HJ9,OVH,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
OVS.MI,.MI,OVS,,IT0005043507,OVS,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
OXUR.BR,.BR,OXURION,,BE0974487192,OXUR,XBRU,brussels,Euronext Brussels,Euronext Brussels,,,euronext_current_directory_csv_export,2026-05-10
PAG.MI,.MI,PORTO AVIATION,,IT0005545238,PAG,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
PAR.PA,.PA,PAREF,,FR0010263202,PAR,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
PARB.OL,.OL,PARETO BANK,,NO0010397581,PARB,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
PARP.PA,.PA,GROUPE PARTOUCHE,,FR0012612646,PARP,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
PARRO.PA,.PA,PARROT,,FR0004038263,PARRO,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
PAT.PA,.PA,PATRIMOINE ET COMM,,FR0011027135,PAT,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
PATBS.PA,.PA,PLANT ADVANCED BS,,FR0011844067,PATBS,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
PAY.BR,.BR,PAYTON PLANAR,,IL0010830391,PAY,XBRU,brussels,Euronext Brussels,Euronext Brussels,,,euronext_current_directory_csv_export,2026-05-10
PBH.AS,.AS,PB HOLDING,,NL0000336303,PBH,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
PEN.OL,.OL,PANORO ENERGY,,NO0010564701,PEN,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
PERR.PA,.PA,PERRIER (GERARD),,FR0000061459,PERR,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
PEUG.PA,.PA,PEUGEOT INVEST,,FR0000064784,PEUG,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
PEXIP.OL,.OL,PEXIP HOLDING,,NO0010840507,PEXIP,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
PFI.MI,.MI,PREMIA FINANCE,,IT0005442154,PFI,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
PHARM.AS,.AS,PHARMING GROUP,,NL0010391025,PHARM,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
PHIA.AS,.AS,PHILIPS KON,,NL0000009538,PHIA,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
PHIL.MI,.MI,PHILOGEN,,IT0005373789,PHIL,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
PHN.MI,.MI,PHARMANUTRA,,IT0005274094,PHN,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
PHO.OL,.OL,PHOTOCURE,,NO0010000045,PHO,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
PHR.LS,.LS,PHAROL,,PTPTC0AM0009,PHR,XLIS,lisbon,Euronext Lisbon,Euronext Lisbon,,,euronext_current_directory_csv_export,2026-05-10
PIA.MI,.MI,PIAGGIO,,IT0003073266,PIA,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
PIG.PA,.PA,HAULOTTE GROUP,,FR0000066755,PIG,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
PINF.MI,.MI,PININFARINA SPA,,IT0003056386,PINF,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
PIRC.MI,.MI,PIRELLI & C,,IT0005278236,PIRC,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
PLC.MI,.MI,PLC,,IT0005339160,PLC,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
PLGC.OL,.OL,PELAGIC CREDIT,,CY0201332216,PLGC,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
PLN.MI,.MI,PLANETEL,,IT0005430951,PLN,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
PLNW.PA,.PA,PLANISWARE,,FR001400PFU4,PLNW,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
PLSV.OL,.OL,PARATUS ENERGY SER,,BMG6904D1083,PLSV,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
PLT.OL,.OL,POLIGHT,,NO0012535832,PLT,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
PLX.PA,.PA,PLUXEE,,NL0015001W49,PLX,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
PMED.MI,.MI,Piu' Medical,,IT0005676140,PMED,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
PMT.MI,.MI,PROMOTICA,,IT0005425365,PMT,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
PNL.AS,.AS,POSTNL,,NL0009739416,PNL,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
PNOR.OL,.OL,PETRONOR EP,,NO0012942525,PNOR,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
POL.OL,.OL,POLARIS MEDIA,,NO0010466022,POL,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
POMRY.BR,.BR,MAISON POMMERY,,FR0000062796,POMRY,XBRU,brussels,Euronext Brussels,"Euronext Paris, Brussels",,,euronext_current_directory_csv_export,2026-05-10
POPR.MI,.MI,POLIGRAF PRINTING,,IT0004587470,POPR,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
POR.MI,.MI,PORTOBELLO,,IT0005337495,POR,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
PORF.AS,.AS,PORCELEYNE FLES,,NL0000378669,PORF,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
POXEL.PA,.PA,POXEL,,FR0012432516,POXEL,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
POZ.MI,.MI,POZZI MILANO,,IT0005499949,POZ,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
PPG.OL,.OL,PIONEER PROPERTY,,NO0010735681,PPG,XOSL,oslo,Oslo Børs,Euronext Expand Oslo,,,euronext_current_directory_csv_export,2026-05-10
PPLA.AS,.AS,PPLA European Unit,,US69355L1098,PPLA,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
PPLAA.AS,.AS,PPLA CLASS A,,BMG7209L1000,PPLAA,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
PPLAB.AS,.AS,PPLA CLASS B,,BMG7209L1182,PPLAB,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
PQ.MI,.MI,PIQUADRO,,IT0004240443,PQ,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
PRC.PA,.PA,ARTMARKET COM,,FR0000074783,PRC,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
PRE.MI,.MI,PREDICT,,IT0005611071,PRE,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
PREVA.AS,.AS,VALUE8 CUM PREF,,NL0015118803,PREVA,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
PRO.MI,.MI,BCA PROFILO,,IT0001073045,PRO,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
PROAC.PA,.PA,PROACTIS SA,,FR0004052561,PROAC,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
PROT.OL,.OL,PROTECTOR FORSIKRG,,NO0010209331,PROT,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
PROX.BR,.BR,PROXIMUS,,BE0003810273,PROX,XBRU,brussels,Euronext Brussels,Euronext Brussels,,,euronext_current_directory_csv_export,2026-05-10
PROXI.OL,.OL,PROXIMAR SEAFOOD,,NO0010893902,PROXI,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
PRS.OL,.OL,PROSAFE,,NO0010861990,PRS,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
PRT.MI,.MI,ESPRINET,,IT0003850929,PRT,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
PRX.AS,.AS,PROSUS,,NL0013654783,PRX,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
PRXD.MI,.MI,Praexidia,,IT0005687469,PRXD,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
PRY.MI,.MI,PRYSMIAN,,IT0004176001,PRY,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
PRYME.OL,.OL,PRYME,,NL0015002E73,PRYME,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
PSE.OL,.OL,PETROLIA,,CY0102630916,PSE,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
PSQ.MI,.MI,PASQUARELLI AUTO,,IT0005546319,PSQ,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
PST.MI,.MI,POSTE ITALIANE,,IT0003796171,PST,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
